12.51,3756.933009
12.52,3784.040368
12.53,3811.321449
12.54,3838.777226
12.55,3866.408676
12.56,3894.216782
12.57,3922.202532
12.58,3950.366918
12.59,3978.710937
12.6,4007.235591
12.61,4035.941886
12.62,4064.830834
12.63,4093.90345
12.64,4123.160756
12.65,4152.603777
12.66,4182.233544
12.67,4212.051094
12.68,4242.057466
12.69,4272.253705
12.7,4302.640863
12.71,4333.219994
12.72,4363.99216
12.73,4394.958425
12.74,4426.11986
12.75,4457.47754
12.76,4489.032547
12.77,4520.785965
12.78,4552.738886
12.79,4584.892406
12.8,4617.247625
12.81,4649.805649
12.82,4682.567592
12.83,4715.534568
12.84,4748.7077
12.85,4782.088116
12.86,4815.676947
12.87,4849.475332
12.88,4883.484413
12.89,4917.705338
12.9,4952.139263
12.91,4986.787346
12.92,5021.65075
12.93,5056.730648
12.94,5092.028213
12.95,5127.544627
12.96,5163.281076
12.97,5199.238752
12.98,5235.418853
12.99,5271.822581
13,5308.451145
13.01,5345.30576
13.02,5382.387644
13.03,5419.698024
13.04,5457.23813
13.05,5495.0092
13.06,5533.012475
13.07,5571.249203
13.08,5609.72064
13.09,5648.428044
13.1,5687.372681
13.11,5726.555822
13.12,5765.978744
13.13,5805.64273
13.14,5845.54907
13.15,5885.699058
13.16,5926.093994
13.17,5966.735185
13.18,6007.623944
13.19,6048.76159
13.2,6090.149447
13.21,6131.788845
13.22,6173.681122
13.23,6215.82762
13.24,6258.229688
13.25,6300.888682
13.26,6343.805961
13.27,6386.982895
13.28,6430.420856
13.29,6474.121223
13.3,6518.085384
13.31,6562.314731
13.32,6606.810661
13.33,6651.57458
13.34,6696.6079
13.35,6741.912037
13.36,6787.488416
13.37,6833.338468
13.38,6879.463629
13.39,6925.865342
13.4,6972.545057
13.41,7019.504231
13.42,7066.744327
13.43,7114.266814
13.44,7162.073167
13.45,7210.16487
13.46,7258.543412
13.47,7307.210288
13.48,7356.167002
13.49,7405.415062
13.5,7454.955985
13.51,7504.791293
13.52,7554.922516
13.53,7605.35119
13.54,7656.078859
13.55,7707.107072
13.56,7758.437387
13.57,7810.071367
13.58,7862.010584
13.59,7914.256614
